Time,SM_COSMOS,TA,NETRAD,G,LE,H,RH,TA_dl,NETRAD_dl,G_dl,LE_dl,H_dl,RH_dl,TA_day_mean,TA_day_max,TA_day_min,RH_day,RH_day_min,NETRAD_day,G_day,LE_day,H_day,SM1,P_mm,TS_day_MAX,NDVI,LE_FC
2013-06-10,0.55025,20.862,621.086,10.449,179.492,152.025,0.78778,21.5178571429,435.625285714,14.7271428571,153.530571429,99.0737142857,0.736584285714,20.1352083333,22.435,18.282,0.875770416667,0.66437,151.989416667,8.68929166667,58.1872916667,25.4467916667,0.389143333333,0.0333333333333,17.831,0.8996,262.161317606
2013-06-11,0.533041666667,23.959,617.623,13.321,244.306,211.75,0.65701,25.6534285714,618.106142857,22.8545714286,222.402142857,181.377857143,0.590787142857,22.6092083333,27.84,17.64,0.74744,0.52233,198.8185,11.68375,83.023375,41.0256666667,0.382019166667,0.0,18.518,0.89965,356.826949719
2013-06-12,0.5822,28.245,613.047,20.787,254.655,114.686,0.72787,28.9815714286,457.886428571,26.777,204.34,44.906,0.695792857143,27.0830416667,31.185,22.389,0.757322916667,0.57998,155.692666667,18.20375,93.2349166667,-2.9175,0.374909166667,0.0,19.859,0.8997,371.942428269
2013-06-13,0.5092,19.962,140.073,5.452,57.914,55.279,0.8383,22.0492857143,409.242,9.459,165.032857143,121.498428571,0.71662,23.5029583333,27.994,18.339,0.669470833333,0.43787,128.749708333,9.328125,85.3361666667,27.9336666667,0.36914625,0.0,19.845,0.89975,84.5876726975
2013-06-14,0.547416666667,20.96,633.28,5.264,219.41,241.256,0.73362,23.2041428571,611.467285714,12.848,217.934571429,181.189142857,0.635074285714,20.3568333333,27.034,13.754,0.669195833333,0.45812,198.573875,3.45608333333,83.50625,60.5399166667,0.36385875,0.0,18.641,0.8998,320.464503688
2013-06-15,0.518846153846,23.889,616.864,10.773,311.55,174.173,0.63748,25.1922857143,527.789571429,17.5974285714,223.771285714,111.571857143,0.573315714286,23.165875,27.299,18.452,0.628027083333,0.49631,172.824458333,8.32033333333,84.7143333333,26.5191666667,0.35934125,0.0,18.75,0.89985,455.041776236
2013-06-16,,20.302,250.017,6.061,64.009,12.013,0.91368,20.571,190.512571429,7.18071428571,51.056,-0.642428571429,0.932562857143,21.0112916667,23.432,19.25,0.877005833333,0.64187,67.1611666667,6.34620833333,29.97825,-1.99829166667,0.352696666667,0.0333333333333,18.667,0.8999,93.4898701816
2013-06-17,0.59888,25.759,411.021,14.738,81.667,66.349,0.87557,27.2872857143,531.459714286,21.097,279.268714286,125.384714286,0.711152857143,23.7949583333,30.105,19.342,0.824695,0.55842,172.764791667,11.003625,89.8192173913,33.648,0.349604166667,0.00416666666667,19.462,0.89995,119.280682843
2013-06-18,0.5528,23.724,631.235,9.756,288.194,120.502,0.71432,26.1235714286,522.260714286,17.2027142857,249.744571429,119.768142857,0.6507,21.883375,28.584,18.635,0.784882916667,0.57822,168.099833333,7.29775,88.1245833333,19.5413333333,0.353915,0.329166666667,19.343,0.9,420.9286139
2013-06-19,,21.645,624.744,6.519,222.919,182.4,0.69887,23.6977142857,602.237857143,13.9965714286,238.090714286,159.427,0.645437142857,21.6584583333,26.684,16.067,0.727271666667,0.53391,202.606041667,6.26083333333,95.3540833333,59.6415416667,0.35182875,0.0,19.023,0.90005,325.589657252
2013-06-20,0.512238095238,24.819,588.356,10.944,233.427,80.852,0.61373,26.1968571429,578.792571429,18.066,289.971285714,95.6748571429,0.550721428571,24.2985833333,29.715,19.925,0.583104166667,0.42578,189.441958333,8.95783333333,113.73,19.19475,0.344584583333,0.0,19.488,0.9001,340.93736704
2013-06-21,0.552217391304,26.314,621.304,13.315,173.988,80.062,0.625,27.7874285714,629.470285714,21.2892857143,305.420857143,146.961428571,0.557975714286,25.1724166667,29.825,20.377,0.621476666667,0.48964,205.814916667,11.0434583333,112.742625,31.248,0.336725,0.0,19.907,0.90015,254.122319254
2013-06-22,,27.264,589.615,16.554,273.551,116.922,0.71014,26.0141428571,364.691714286,15.9214285714,161.295,65.4665,0.746192857143,23.3104583333,28.977,20.062,0.845714166667,0.65309,111.704166667,8.43320833333,55.075,4.1550952381,0.3586625,1.40416666667,20.486,0.9002,399.541431331
2013-06-23,0.621,25.504,627.07,13.819,226.812,141.012,0.79896,24.2251428571,307.419428571,13.0371428571,108.696714286,49.0151666667,0.836101428571,22.4100416667,26.532,19.084,0.88975375,0.72979,125.609666667,6.79533333333,54.8222916667,-0.659434782609,0.416187916667,0.670833333333,19.879,0.90025,331.275671165
2013-06-24,0.685736842105,23.572,298.079,10.124,95.989,38.55,0.81672,25.0174285714,443.257714286,17.2354285714,182.056714286,92.5007142857,0.77233,23.4268333333,27.09,20.997,0.870079166667,0.70586,141.256333333,10.738625,70.22375,21.6699166667,0.417517916667,0.0,20.428,0.9003,140.199021214
2013-06-25,,26.767,223.613,15.206,118.145,3.45,0.80427,28.1238571429,465.221571429,22.6714285714,229.033714286,81.072,0.728934285714,25.0989565217,29.927,20.624,-3.36486916667,-99.99,157.83525,12.5986666667,86.1037826087,14.7054347826,0.40548875,0.279166666667,21.092,0.90035,172.559494955
2013-06-26,0.735266666667,24.287,573.434,10.647,239.78,144.308,0.84062,23.8867142857,247.074428571,11.4824285714,125.158428571,26.2945714286,0.868701428571,21.0083181818,25.682,18.71,-7.47498458333,-99.99,83.1112916667,4.11268181818,44.7261818182,-11.9637142857,0.431280416667,0.570833333333,20.25,0.9004,350.216392572
2013-06-27,0.719913043478,25.169,611.87,14.374,355.888,93.987,0.88033,27.1511428571,570.601571429,21.078,293.402857143,112.600666667,0.760942857143,24.5472083333,29.87,19.682,0.83449625,0.60305,197.643625,11.932625,160.083,40.7198666667,0.426577916667,0.00416666666667,20.994,0.90045,519.800698639
2013-06-28,,25.634,626.395,10.303,415.076,89.869,0.60415,26.784,637.964857143,15.3354285714,307.275428571,137.823857143,0.531265714286,24.3478333333,28.162,18.96,0.673692916667,0.45519,214.472916667,8.17341666667,109.921458333,33.7537916667,0.412912916667,0.1,20.844,0.9005,606.249142394
2013-06-29,0.6016875,21.649,476.582,4.558,222.072,121.711,0.80485,22.1082857143,354.584571429,7.24814285714,183.586285714,104.720285714,0.784392857143,19.8505,23.285,17.399,0.88568625,0.71974,118.667708333,0.775,60.7318333333,26.960875,0.407434166667,0.0791666666667,20.193,0.90055,324.352551219
2013-06-30,0.665105263158,21.482,672.59,6.787,186.531,166.084,0.85537,21.4177142857,422.441571429,8.543,98.8477142857,98.0632857143,0.810938571429,19.466125,22.165,17.469,0.899033333333,0.75958,153.668333333,2.22925,36.8895833333,24.8568333333,0.403187916667,0.0208333333333,19.384,0.9006,272.442296784
2013-07-01,0.534,19.872,160.527,2.279,25.35,3.053,0.84602,19.6912857143,190.078285714,3.02385714286,34.602,34.5402857143,0.882198571429,18.6625,20.252,17.7,0.918737916667,0.84295,67.6468333333,-0.0590833333333,13.3302608696,0.950045454545,0.400675416667,0.1625,18.953,0.90065,37.0255465498
2013-07-02,0.662375,19.81,333.6,2.083,78.351,74.901,0.94548,21.9927142857,347.465857143,8.06885714286,138.284285714,85.2555714286,0.843932857143,19.6914166667,24.764,16.809,0.902104166667,0.63053,113.322583333,3.12704166667,51.0047916667,26.707375,0.405339166667,0.220833333333,18.891,0.9007,114.437420028
2013-07-03,0.585,20.324,570.603,8.561,197.533,108.907,0.81611,22.0132857143,509.596428571,11.4024285714,191.872571429,89.7235714286,0.751774285714,20.8155652174,24.45,17.374,-3.37539208333,-99.99,177.389833333,5.10916666667,79.6597083333,25.1740434783,0.409590416667,0.00416666666667,19.037,0.90075,288.511530044
2013-07-04,0.625636363636,23.437,295.363,8.876,159.294,64.245,0.78388,23.069,230.193428571,8.84828571429,100.163714286,23.4737142857,0.796345714286,21.4269583333,23.472,19.814,0.83175625,0.77688,62.66275,4.308625,33.8975833333,6.68320833333,0.40223375,0.0,18.976,0.9008,232.66064742
2013-07-05,0.656263157895,21.905,408.066,7.156,151.072,61.497,0.84612,23.717,458.361857143,12.0654285714,244.385857143,109.878428571,0.782584285714,21.839125,25.927,18.462,0.86335,0.68679,165.21775,7.18266666667,86.9330416667,34.962,0.3962875,0.0,19.456,0.90085,220.651809403
2013-07-06,,20.294,117.634,4.138,66.509,33.063,0.94387,20.7458571429,202.614857143,5.55185714286,61.5981428571,11.8958571429,0.891092857143,20.7747916667,21.932,19.61,0.92713625,0.79553,63.4415833333,4.96533333333,27.1154583333,-7.66456521739,0.39337375,0.129166666667,19.282,0.9009,97.1413047526
2013-07-07,0.71025,23.127,622.535,9.53,224.19,149.842,0.80906,24.9924285714,566.319,17.7685714286,247.763,93.4885714286,0.713384285714,22.792375,27.8,18.645,0.814284583333,0.57372,186.523458333,9.033625,92.421625,21.4520833333,0.3914625,0.00416666666667,20.044,0.90095,327.446046587
2013-07-08,0.6712,26.52,399.0,14.311,147.439,16.293,0.7351,26.953,372.161428571,17.0911428571,149.584571429,44.3608571429,0.753897142857,25.1022083333,28.995,21.265,0.797695416667,0.65725,136.636458333,11.1960833333,70.483125,9.36033333333,0.3832075,0.0,20.636,0.901,215.345544684
2013-07-09,,27.025,315.647,15.883,116.898,44.793,0.8091,27.7847142857,341.970285714,18.4127142857,153.109714286,42.3698571429,0.789972857143,26.3869583333,29.83,23.38,0.825535833333,0.69976,125.864625,13.9347083333,64.00525,-7.438625,0.375795416667,0.05,21.344,0.90105,170.738159391
2013-07-10,0.719782608696,27.964,370.361,18.353,134.694,47.264,0.79776,24.4708571429,248.997428571,10.5434285714,85.7894285714,20.1355714286,0.852595714286,25.0133333333,27.964,20.302,0.83710875,0.70403,102.696291667,9.63454166667,50.61075,8.308375,0.370775416667,0.0458333333333,21.383,0.9011,196.730531242
2013-07-11,0.582454545455,22.167,585.17,1.98,178.222,115.592,0.63736,23.2765714286,546.710571429,6.63928571429,220.904714286,109.348857143,0.577824285714,21.6314583333,25.049,17.685,0.67865375,0.4748,187.511791667,1.16645833333,90.2047083333,28.5480833333,0.366232083333,0.025,20.815,0.90115,260.306388844
2013-07-12,,22.535,626.772,3.888,147.005,169.235,0.68285,23.9158571429,629.271142857,10.1671428571,250.095857143,147.010142857,0.566611428571,21.30925,26.202,16.46,0.634453333333,0.45196,200.216083333,0.520541666667,96.106,45.3260833333,0.3585475,0.0,19.819,0.9012,214.711655643
2013-07-13,0.587368421053,22.804,617.551,4.906,218.91,163.991,0.71348,24.6632857143,610.355857143,12.8928571429,234.743714286,153.487,0.634587142857,22.2595,27.074,16.637,0.705975,0.55142,189.173166667,4.16579166667,81.20425,43.9489166667,0.35079625,0.0,19.839,0.89943125,319.734216774
2013-07-14,0.626470588235,26.932,614.542,13.152,349.614,140.535,0.70493,28.4758571429,591.847857143,20.0985714286,324.670571429,118.673285714,0.62488,25.86425,30.655,19.842,0.70657625,0.55262,205.243666667,11.122375,124.027166667,30.1299166667,0.34277125,0.00833333333333,20.818,0.8976625,510.63705844
2013-07-15,,26.729,564.049,14.239,224.158,117.402,0.73423,27.9801428571,627.977571429,20.961,341.248428571,154.971857143,0.684258571429,26.5722916667,30.444,22.724,0.7556625,0.58203,222.188708333,13.3580833333,124.738625,44.760625,0.329280833333,0.0375,21.732,0.89589375,327.399308225
2013-07-16,0.638933333333,29.109,172.345,13.553,52.244,-12.645,0.65171,30.3464285714,490.073,17.959,278.004428571,94.0778571429,0.615154285714,28.82825,32.64,25.217,0.640337083333,0.53402,176.584666667,12.5675833333,113.497541667,36.8946666667,0.321209583333,0.0,22.019,0.894125,76.3062190906
2013-07-17,0.580869565217,29.777,509.603,16.321,231.758,95.903,0.68508,30.9245714286,537.641714286,21.4308571429,255.389142857,82.4892857143,0.621087142857,29.237875,32.827,25.262,0.659852083333,0.53019,185.724833333,13.5714583333,98.3484166667,31.4869166667,0.313482916667,0.0,22.517,0.89235625,338.499669321
2013-07-18,,29.812,285.666,14.821,350.935,69.383,0.66953,30.9815714286,520.591571429,20.923,340.126857143,94.47,0.612558571429,29.314625,32.5,26.02,0.666574583333,0.54595,173.844291667,13.0625833333,131.003,29.1425,0.306325,0.0,22.835,0.8905875,512.566476467
2013-07-19,0.553416666667,28.34,638.782,14.494,289.699,115.043,0.74022,29.0547142857,559.739285714,19.4947142857,277.860428571,89.2011428571,0.700617142857,27.306375,30.132,23.527,0.785610416667,0.65211,188.298791667,11.4990416667,105.460041667,21.1889166667,0.2994875,0.0,23.02,0.88881875,423.126777512
2013-07-20,0.599727272727,27.39,593.422,11.492,262.951,123.156,0.75979,23.5938333333,226.022,1.43685714286,97.7477142857,45.8455,-13.5395557143,23.0073913043,28.249,19.685,-3.31337833333,-99.99,68.7285,1.04333333333,29.3115,-3.43169565217,0.33256125,1.16666666667,22.621,0.88705,384.05934875
2013-07-21,,25.31,556.541,7.311,212.119,70.937,0.73534,26.4557142857,453.084857143,14.8261428571,230.658285714,59.0547142857,0.709411428571,23.8893333333,27.735,19.794,0.797125833333,0.66265,148.577375,4.77920833333,77.832375,16.70875,0.355884583333,0.0,21.483,0.88528125,309.815459905
2013-07-22,0.689526315789,22.85,455.96,5.582,92.642,115.072,0.93839,23.8058571429,355.624857143,8.45257142857,104.309857143,68.2584285714,0.87947,22.8926666667,26.447,19.72,0.894762916667,0.75554,128.075375,4.48195833333,42.9889583333,16.006375,0.369761666667,0.491666666667,21.374,0.8835125,135.31048061
2013-07-23,0.758875,26.84,577.428,13.64,195.01,113.598,0.82888,26.158,542.071142857,17.8594285714,223.493571429,78.7851428571,0.796625714286,24.301625,28.84,20.989,0.82695625,0.64596,180.404333333,7.87420833333,99.7928333333,19.1250416667,0.355510833333,0.0291666666667,21.93,0.88174375,284.826502275
2013-07-24,0.536888888889,18.649,608.716,-7.768,165.207,234.121,0.72364,20.5042857143,597.073,1.49071428571,203.800285714,172.669428571,0.658794285714,18.8345416667,23.12,13.9,0.70413625,0.55823,186.726875,-5.96541666667,74.0482083333,54.0597916667,0.346222083333,0.0,21.482,0.879975,241.297020467
2013-07-25,0.4976,19.682,617.271,-3.384,223.963,137.89,0.62959,21.7382857143,636.607285714,6.60728571429,238.407714286,157.155571429,0.551755714286,19.6306666667,25.362,14.285,0.638397916667,0.45183,198.117041667,-3.94633333333,91.0760416667,52.5462083333,0.33705125,0.0,19.6,0.87820625,327.114496328
2013-07-26,0.554076923077,22.447,591.438,3.418,307.882,114.99,0.61195,23.318,502.174714286,9.52842857143,237.004142857,94.2327142857,0.598611428571,21.3629166667,24.254,18.52,0.6554775,0.5646,161.074833333,0.412208333333,87.6793333333,24.3672916667,0.328547916667,0.00416666666667,19.499,0.8764375,449.684391433
2013-07-27,0.5424,19.912,508.617,1.598,124.809,111.043,0.78383,21.157,531.699857143,6.93328571429,213.707285714,119.294333333,0.675342857143,19.4362083333,22.89,15.68,0.780484166667,0.54358,172.194875,0.070375,85.275375,27.9949,0.327255416667,0.233333333333,19.5,0.87466875,182.292758948
2013-07-28,0.496125,17.792,614.516,-6.308,182.254,167.449,0.57467,19.0238571429,529.203285714,0.712857142857,201.199428571,147.272571429,0.54008,16.766375,20.71,11.862,0.666768333333,0.50074,164.097958333,-7.29379166667,76.785375,43.632125,0.3219225,0.0,18.848,0.8729,266.19542252
2013-07-29,0.448142857143,20.755,615.375,1.381,136.159,109.535,0.59469,22.1887142857,596.412714286,8.68485714286,197.452428571,120.305,0.553435714286,20.1835,24.382,16.244,0.622314583333,0.49022,181.876916667,-0.0513333333333,80.014625,34.7015833333,0.314034583333,0.0,18.436,0.8735375,198.8702719
2013-07-30,0.472684210526,20.272,258.921,1.994,88.724,21.02,0.75681,21.8787142857,203.642857143,5.38528571429,67.522,1.60142857143,0.721924285714,20.2983333333,23.587,18.424,0.740419166667,0.58564,60.0260833333,1.35433333333,27.5735416667,-9.87570833333,0.304849166667,0.00416666666667,18.583,0.874175,129.58795235
2013-07-31,0.6841,20.702,194.49,4.69,51.47,21.167,0.91617,21.2777142857,194.119285714,6.56928571429,56.8864285714,28.1132857143,0.90646,20.3739583333,23.845,17.84,0.927032083333,0.83501,76.4197083333,4.17,23.9014166667,11.057625,0.299530833333,0.025,19.025,0.8748125,75.1757349474
2013-08-01,0.559533333333,21.949,596.294,6.082,122.923,147.944,0.80274,24.134,626.128142857,13.6254285714,254.799,152.429428571,0.624052857143,22.0983333333,26.514,18.102,0.7576825,0.43548,210.929541667,6.43625,95.9310416667,37.7124166667,0.297197083333,0.0833333333333,19.772,0.87545,179.538116708
2013-08-02,0.493333333333,23.067,460.409,5.294,137.467,3.664,0.65906,23.6915714286,325.261285714,9.12714285714,113.210714286,13.907,0.687638571429,22.0069583333,24.647,18.424,0.702199583333,0.55472,91.5995,2.44404166667,45.5505,-7.474375,0.292109166667,0.0,19.447,0.8760875,200.780702468
2013-08-03,0.5355,23.814,423.638,9.581,175.773,103.85,0.82322,25.0308571429,510.493142857,14.5228571429,228.840142857,126.767428571,0.750302857143,23.2212083333,26.865,19.555,0.763069583333,0.55533,177.647916667,7.62570833333,90.0064583333,31.042375,0.287264583333,0.0291666666667,20.135,,256.729443538
2013-08-04,0.450785714286,20.482,602.975,-0.409,154.915,97.975,0.64389,22.5471428571,591.151142857,7.31342857143,252.918714286,130.701285714,0.543944285714,20.6532916667,25.027,15.68,0.588612916667,0.43339,175.941916667,-0.761083333333,95.4767916667,40.668625,0.2823375,0.0,19.837,,226.264794625
2013-08-05,0.462428571429,22.167,586.841,3.281,241.287,110.7,0.60976,23.4274285714,554.983857143,11.1904285714,275.058428571,115.505428571,0.552805714286,21.6155,24.885,17.934,0.599651666667,0.50317,172.620583333,2.1195,99.7505,28.5345416667,0.276304166667,0.0,19.147,,352.417477331
2013-08-06,0.430666666667,22.207,255.836,7.065,98.27,62.83,0.85934,23.3607142857,213.692142857,8.86642857143,71.6725714286,49.3265714286,0.852674285714,22.5966666667,26.36,19.675,0.844697083333,0.71949,88.2940833333,6.08133333333,35.8385416667,15.6019130435,0.272038333333,0.0,19.806,,143.530590116
2013-08-07,0.542538461538,23.982,274.819,10.073,108.641,68.733,0.91395,25.3078571429,283.083714286,12.9447142857,118.735714286,47.8031428571,0.857732857143,23.922,26.834,21.21,0.923237083333,0.78565,91.3270416667,8.92783333333,42.7947727273,8.9103,0.269650833333,0.0375,20.593,,158.67820129
2013-08-08,0.549466666667,25.764,420.399,11.46,222.375,43.885,0.86402,27.1708571429,456.620857143,16.8171428571,245.022714286,96.5504285714,0.759801428571,24.594875,28.844,22.05,0.86000625,0.67244,144.380541667,9.86433333333,78.143375,21.5477916667,0.274955416667,0.525,21.339,0.8799125,324.795105089
2013-08-09,0.495,23.345,418.115,6.847,142.586,90.223,0.93243,25.4042857143,494.602428571,11.6648571429,236.708428571,108.583,0.808102857143,23.2858823529,28.055,21.237,-28.5330416667,-99.99,213.114529412,7.314875,105.160625,46.3154,0.284179583333,0.00416666666667,21.215,0.88055,208.257379895
2013-08-10,0.509588235294,25.472,574.528,6.759,197.61,73.66,0.70957,26.8307142857,549.009428571,12.4138571429,204.193571429,106.427428571,0.619982857143,26.08625,29.159,21.0,-32.9008479167,-99.99,294.729866667,6.17316666667,132.496866667,55.1770666667,0.277698333333,0.0,21.168,0.8811875,288.623994229
2013-08-11,0.466428571429,25.074,576.638,6.683,204.111,108.611,0.62831,26.1517142857,594.652428571,10.7935714286,279.036,130.395,0.576457142857,24.7147083333,27.775,21.902,0.638483333333,0.48168,188.042708333,4.85170833333,104.609458333,49.1656521739,0.27068625,0.0,20.99,0.881825,298.119184687
2013-08-12,0.496444444444,24.157,458.26,6.039,171.314,81.902,0.70518,25.5577142857,428.229142857,9.95014285714,176.606857143,59.9981428571,0.665964285714,23.9105,26.929,20.942,0.71612375,0.62183,128.341625,3.716125,57.6985416667,16.4459583333,0.265262916667,0.0,20.746,0.8824625,250.216744837
2013-08-13,0.451571428571,21.965,477.467,2.8,155.674,118.52,0.81254,22.4942857143,440.230428571,3.97414285714,186.375285714,110.721,0.718301428571,20.5627083333,23.07,15.435,0.786262083333,0.5712,132.904041667,-0.341208333333,71.2917916667,22.658125,0.260786666667,0.0,20.63,0.8831,227.373370161
2013-08-14,0.396117647059,16.395,605.478,-8.825,164.947,233.483,0.61667,18.1575714286,627.875285714,-4.559,190.817714286,208.183714286,0.539178571429,15.892375,20.93,11.3,0.632448333333,0.43294,197.38225,-10.508125,74.01875,61.3047916667,0.257707083333,0.0,19.15,0.8837375,240.917271272
2013-08-15,0.42175,18.419,332.73,-2.694,130.771,84.16,0.69149,19.3882857143,411.673428571,-0.157285714286,186.013714286,93.2455714286,0.614268571429,16.898375,20.749,11.992,0.657227083333,0.5337,121.092583333,-6.47304166667,66.0899583333,24.650875,0.253672083333,0.0,17.44,0.884375,191.000700113
2013-08-16,0.400909090909,18.577,458.382,-0.47,120.277,171.65,0.74959,20.8504285714,510.199857143,4.31757142857,174.967142857,119.153428571,0.617581428571,18.3920833333,23.467,13.692,0.667777916667,0.51645,147.385833333,-2.059625,63.0231666667,32.397875,0.249571666667,0.0,17.769,0.8850125,175.673438358
2013-08-17,0.388,20.724,498.769,2.731,141.668,89.331,0.72712,22.8844285714,492.368714286,7.53914285714,184.648714286,91.7432857143,0.626792857143,20.1298333333,26.175,14.475,0.675978333333,0.51441,148.878416667,1.115,63.099375,25.9868333333,0.245409583333,0.0,18.246,0.88565,206.916573121
2013-08-18,0.405523809524,23.664,560.502,7.443,308.144,156.86,0.72613,25.1505714286,541.123714286,10.598,260.737571429,128.482857143,0.584312857143,22.6590833333,27.909,16.704,0.6351875,0.43889,163.049916667,3.88304166667,88.1629583333,38.6829583333,0.241045416667,0.0,18.783,0.8862875,450.067061776
2013-08-19,0.4478,25.77,549.109,8.398,292.005,125.949,0.59638,26.7711428571,464.496857143,11.6701428571,206.734428571,98.1967142857,0.533597142857,25.0170416667,28.902,21.099,0.549875833333,0.4748,126.440875,5.03891666667,75.7772173913,29.2579583333,0.236849583333,0.0,19.273,,426.49486076
2013-08-20,0.395947368421,25.929,523.77,10.05,422.906,94.53,0.63499,27.3812857143,530.103142857,13.6904285714,355.276142857,137.574857143,0.566831428571,24.8565,29.405,21.542,0.631747916667,0.49379,153.588916667,7.0865,119.09775,38.1139583333,0.2322325,0.0,20.07,,617.68543547
2013-08-21,0.376,25.9,581.733,10.903,230.496,119.258,0.77587,27.7727142857,460.437857143,14.0321428571,229.868,96.7001428571,0.687952857143,24.9210416667,29.609,20.23,0.782551666667,0.52764,138.286833333,7.82833333333,74.6577083333,26.5651666667,0.229121666667,0.0,20.52,,336.656425149
2013-08-22,0.4448,26.385,505.538,11.093,137.948,106.879,0.72261,26.8252857143,437.602714286,13.2744285714,171.871714286,46.079,0.709294285714,24.1195833333,28.582,21.45,0.790388333333,0.61857,127.6115,6.39575,51.9165,1.884,0.236202916667,0.4625,20.891,,201.483238479
2013-08-23,0.496,24.054,557.927,6.395,156.941,81.908,0.79673,26.0664285714,560.626714286,11.902,188.104428571,116.597428571,0.694278571429,23.56225,28.36,19.57,0.76324125,0.53358,178.214291667,5.40870833333,70.369625,36.64,0.242969583333,0.00416666666667,20.764,,229.223917202
2013-08-24,0.44775,25.502,554.122,5.486,171.677,70.4,0.69642,27.0597142857,551.837857143,10.2894285714,233.811857143,106.98,0.569358571429,24.1225833333,30.705,18.419,0.607725,0.37064,155.726125,2.954875,85.0835416667,22.52725,0.236755,0.0,20.39,0.8901125,250.746933137
2013-08-25,0.410375,25.254,542.526,6.719,225.152,59.958,0.58565,27.4858571429,560.730857143,11.2367142857,254.399,123.420857143,0.47655,25.21675,30.129,20.025,0.52812875,0.34685,156.284916667,3.72779166667,89.1837916667,32.1629166667,0.231004166667,0.0,20.35,0.89075,328.85111861
2013-08-26,0.452764705882,26.542,418.54,11.577,155.095,64.902,0.75699,28.0337142857,422.375142857,14.731,211.251833333,100.793666667,0.67399,25.52675,29.874,21.144,0.744113333333,0.52212,124.281333333,7.24766666667,80.195125,28.202875,0.226335833333,0.0,21.022,0.8913875,226.527697915
2013-08-27,0.477428571429,26.049,326.012,11.128,107.359,41.391,0.8243,28.2771428571,427.349285714,15.5234285714,204.919428571,56.3461428571,0.73044,26.040625,30.299,22.122,0.8181575,0.61352,125.208541667,9.59329166667,104.165294118,19.4865882353,0.222907083333,0.0,21.795,0.892025,156.805745642
2013-08-28,0.426666666667,28.332,501.608,10.864,157.881,82.445,0.63466,30.4267142857,553.067571429,15.4222857143,255.704285714,126.332,0.560951428571,27.4526666667,32.98,23.592,0.733452916667,0.47421,173.978833333,10.2185416667,80.3860833333,27.1224583333,0.218747916667,0.0708333333333,22.447,0.8926625,230.596856601
